id;usuario;recurso;data_acesso;url_foto;resultado;dist_1;dist_2;onde_achou;acao_bases;tempo_processamento;url_doc;cpf;tempo_antispoof;tempo_verifica;tempo_upload;p_detecta_celular_dtree
12572;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/9SVZP2H6Y4MR.jpg;ANTISPOOF;;;;;1040.167093;NULL;NULL;NULL;NULL;NULL;NULL
12571;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/OXOUE7WMYHRT.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;689.4831657;NULL;NULL;NULL;NULL;NULL;NULL
12570;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/KH0JASTNCYNE.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;679.495573;NULL;NULL;NULL;NULL;NULL;NULL
12569;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/GJ92095EGZ7L.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;696.7117786;NULL;NULL;NULL;NULL;NULL;NULL
12568;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/P1V8OKRHDMOY.jpg;NÃ£o Localizado;0.315217945;0.307927973;;nada_a_fazer;811.9404316;NULL;NULL;NULL;NULL;NULL;NULL
12567;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/YK0P0RRNJFSR.jpg;ANTISPOOF;;;;;667.3574448;NULL;NULL;NULL;NULL;NULL;NULL
12566;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/43R8E2K0UAYA.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;740.3578758;NULL;NULL;NULL;NULL;NULL;NULL
12565;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/U7IC2THLJ7S2.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;1003.92437;NULL;NULL;NULL;NULL;NULL;NULL
12564;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/XY061ORXPLE5.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;773.1876373;NULL;NULL;NULL;NULL;NULL;NULL
12563;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/H3ZLNLN98WIA.jpg;ANTISPOOF;;;;;715.4026031;NULL;NULL;NULL;NULL;NULL;NULL
12562;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/46DDDPUMYE6F.jpg;Mikhail Betelli Pereira;0.15586884;0.15586884;base_1;atualiza_foto;589.056015;NULL;NULL;NULL;NULL;NULL;NULL
12561;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/2LH11L7MDBNK.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;658.4701538;NULL;NULL;NULL;NULL;NULL;NULL
12560;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/3LQIYYCV6FH1.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;671.7498302;NULL;NULL;NULL;NULL;NULL;NULL
12559;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/K31AQQAY8Q5T.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;657.5233936;NULL;NULL;NULL;NULL;NULL;NULL
12558;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/TYC2CQM9QMBR.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;622.5161552;NULL;NULL;NULL;NULL;NULL;NULL
12557;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/MCDS2KQBN4OK.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;646.617651;NULL;NULL;NULL;NULL;NULL;NULL
12556;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/SFWV79TCW9P1.jpg;NÃ£o Localizado;0.496359091;0.496359091;;nada_a_fazer;714.7943974;NULL;NULL;NULL;NULL;NULL;NULL
12555;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/J3OIDNPIMC05.jpg;NÃ£o Localizado;0.524532591;0.524532591;;nada_a_fazer;706.0713768;NULL;NULL;NULL;NULL;NULL;NULL
12554;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/CQY8DG7NBEGQ.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;699.3322372;NULL;NULL;NULL;NULL;NULL;NULL
12553;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/XUVH63NGZT4K.jpg;NÃ£o Localizado;0.452722238;0.452722238;;nada_a_fazer;695.6453323;NULL;NULL;NULL;NULL;NULL;NULL
12552;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/ZC8096HZGO3Q.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;612.8768921;NULL;NULL;NULL;NULL;NULL;NULL
12551;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/2C02Z2XFP8TH.jpg;ANTISPOOF;;;;;697.2663403;NULL;NULL;NULL;NULL;NULL;NULL
12550;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/KRHLJE09Q0NH.jpg;ANTISPOOF;;;;;782.8843594;NULL;NULL;NULL;NULL;NULL;NULL
12549;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/UZ77TL7TW2IV.jpg;ANTISPOOF;;;;;711.0517025;NULL;NULL;NULL;NULL;NULL;NULL
12548;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/13E115Z66WON.jpg;NÃ£o Localizado;0.393060734;0.393060734;;nada_a_fazer;838.7334347;NULL;NULL;NULL;NULL;NULL;NULL
12547;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/C4TD1CCNLO05.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;769.6852684;NULL;NULL;NULL;NULL;NULL;NULL
12546;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/XC9PT3EYA308.jpg;NÃ£o Localizado;0.40602647;0.40602647;;nada_a_fazer;712.6603127;NULL;NULL;NULL;NULL;NULL;NULL
12545;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/YRDVG9LPGNDE.jpg;NÃ£o Localizado;0.381527742;0.381527742;;nada_a_fazer;642.4818039;NULL;NULL;NULL;NULL;NULL;NULL
12544;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/4DDQAKVPCVNK.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;680.2122593;NULL;NULL;NULL;NULL;NULL;NULL
12543;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/G2PBXGA9C9PG.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;623.7483025;NULL;NULL;NULL;NULL;NULL;NULL
12542;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/HZ8FH6V02NK7.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;791.8610573;NULL;NULL;NULL;NULL;NULL;NULL
12541;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/T7S3UGM6ZY92.jpg;NÃ£o Localizado;0.563924707;0.563924707;;nada_a_fazer;654.9563408;NULL;NULL;NULL;NULL;NULL;NULL
12540;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/OBQ43780MXJP.jpg;NÃ£o Localizado;0.545986554;0.545986554;;nada_a_fazer;700.1335621;NULL;NULL;NULL;NULL;NULL;NULL
12539;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/05DXF5TIFI4V.jpg;ANTISPOOF;;;;;679.0652275;NULL;NULL;NULL;NULL;NULL;NULL
12538;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/B6K3FO99CE7Z.jpg;NÃ£o Localizado;0.566710851;0.566710851;;nada_a_fazer;732.1333885;NULL;NULL;NULL;NULL;NULL;NULL
12537;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/W0AEFRYUZKPB.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;680.9661388;NULL;NULL;NULL;NULL;NULL;NULL
12536;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/I3EDGTYHIRVG.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;646.6701031;NULL;NULL;NULL;NULL;NULL;NULL
12535;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/RLWJMW4LSN6F.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;652.787447;NULL;NULL;NULL;NULL;NULL;NULL
12534;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/8V1GGBY3GBF1.jpg;NÃ£o Localizado;0.624764346;0.624764346;;nada_a_fazer;738.6260033;NULL;NULL;NULL;NULL;NULL;NULL
12533;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/SAGQIQPT41ET.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;671.3027954;NULL;NULL;NULL;NULL;NULL;NULL
12532;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/QLXK2R3E2Q91.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;646.9237804;NULL;NULL;NULL;NULL;NULL;NULL
12531;loginPJ;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/1P7171T6P8G5.jpg;Vinicius Santiago Ferreira ;0.169423883;0.130473639;base_2;atualiza_foto;640.1174068;NULL;NULL;NULL;NULL;NULL;NULL
12530;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/O45P9GI59NHV.jpg;ANTISPOOF;;;;;709.3245983;NULL;NULL;NULL;NULL;NULL;NULL
12529;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/UNSOKDUA4SZ8.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;683.5916042;NULL;NULL;NULL;NULL;NULL;NULL
12528;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/B56O49H143JU.jpg;ANTISPOOF;;;;;654.7398567;NULL;NULL;NULL;NULL;NULL;NULL
12527;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/OTTN7YYF6PPL.jpg;ANTISPOOF;;;;;670.6886292;NULL;NULL;NULL;NULL;NULL;NULL
12526;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/LC9U10S4TEWB.jpg;ANTISPOOF;;;;;674.4017601;NULL;NULL;NULL;NULL;NULL;NULL
12525;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/53C7253XSE8C.jpg;ANTISPOOF;;;;;712.2228146;NULL;NULL;NULL;NULL;NULL;NULL
12524;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/ZXDESJZE1LVV.jpg;ANTISPOOF;;;;;675.4488945;NULL;NULL;NULL;NULL;NULL;NULL
12523;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/XD6M2RNTEG2A.jpg;ANTISPOOF;;;;;758.3577633;NULL;NULL;NULL;NULL;NULL;NULL
12522;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/MWWK8TTUZ2A9.jpg;NÃ£o Localizado;0.639408728;0.639408728;;nada_a_fazer;829.3759823;NULL;NULL;NULL;NULL;NULL;NULL
12521;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/6EXEXNTL943Y.jpg;NÃ£o Localizado;0.593670414;0.542213583;;nada_a_fazer;671.5528965;NULL;NULL;NULL;NULL;NULL;NULL
12520;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/QVB30JWT1T31.jpg;ANTISPOOF;;;;;680.8078289;NULL;NULL;NULL;NULL;NULL;NULL
12519;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/SNA4TBVAX0T3.jpg;ANTISPOOF;;;;;717.1683311;NULL;NULL;NULL;NULL;NULL;NULL
12518;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/3PLDZXA3I768.jpg;ANTISPOOF;;;;;649.2247581;NULL;NULL;NULL;NULL;NULL;NULL
12517;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/4RNA4WKN0IJB.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;650.4328251;NULL;NULL;NULL;NULL;NULL;NULL
12516;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/HD715BTRAWQW.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;692.0692921;NULL;NULL;NULL;NULL;NULL;NULL
12515;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/K0KAGRJE5U63.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;722.9347229;NULL;NULL;NULL;NULL;NULL;NULL
12514;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/TM7S88JNMTGR.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;673.2985973;NULL;NULL;NULL;NULL;NULL;NULL
12513;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/RMILFIXCLJC4.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;645.8199024;NULL;NULL;NULL;NULL;NULL;NULL
12512;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/C23JKZKR460X.jpg;NÃ£o Localizado;0.412795821;0.412795821;;nada_a_fazer;996.121645;NULL;NULL;NULL;NULL;NULL;NULL
12511;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/HC8A7TY4WL7J.jpg;NÃ£o Localizado;0.422109373;0.422109373;;nada_a_fazer;1129.959106;NULL;NULL;NULL;NULL;NULL;NULL
12510;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/MWUX774E2BJP.jpg;ANTISPOOF;;;;;719.2912102;NULL;NULL;NULL;NULL;NULL;NULL
12509;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/BLG3ZRON7H52.jpg;ANTISPOOF;;;;;725.4312038;NULL;NULL;NULL;NULL;NULL;NULL
12508;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/8C9U00CUSGJD.jpg;ANTISPOOF;;;;;715.2714729;NULL;NULL;NULL;NULL;NULL;NULL
12507;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/T5AD2URXKP9A.jpg;ANTISPOOF;;;;;714.5063877;NULL;NULL;NULL;NULL;NULL;NULL
12506;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/0J2HZ5A2XVCE.jpg;ANTISPOOF;;;;;889.5385265;NULL;NULL;NULL;NULL;NULL;NULL
12505;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/EBBSLTHANRS5.jpg;ANTISPOOF;;;;;786.513567;NULL;NULL;NULL;NULL;NULL;NULL
12504;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/JLRVB188IYIP.jpg;NÃ£o Localizado;0.610657492;0.610657492;;nada_a_fazer;670.1211929;NULL;NULL;NULL;NULL;NULL;NULL
12503;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/01793OJCRQ4L.jpg;ANTISPOOF;;;;;974.0245342;NULL;NULL;NULL;NULL;NULL;NULL
12502;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/6JPCTA45MTB0.jpg;ANTISPOOF;;;;;876.3659;NULL;NULL;NULL;NULL;NULL;NULL
12501;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/XLT3NK80LNTQ.jpg;ANTISPOOF;;;;;656.7866802;NULL;NULL;NULL;NULL;NULL;NULL
12500;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/LVRIVW1DP4OJ.jpg;ANTISPOOF;;;;;730.6778431;NULL;NULL;NULL;NULL;NULL;NULL
12499;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/H0P31UCTDE23.jpg;ANTISPOOF;;;;;753.2730103;NULL;NULL;NULL;NULL;NULL;NULL
12498;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/Y9KZOXNDC64P.jpg;ANTISPOOF;;;;;699.0368366;NULL;NULL;NULL;NULL;NULL;NULL
12497;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/I8UGURCJWICT.jpg;Mikhail Betelli Pereira;0.104236137;0.104236137;base_1;atualiza_foto;564.0778542;NULL;NULL;NULL;NULL;NULL;NULL
12496;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/18J2SC57MK0K.jpg;ANTISPOOF;;;;;698.7617016;NULL;NULL;NULL;NULL;NULL;NULL
12495;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/C9MGAPOL4ZKD.jpg;NÃ£o Localizado;0.215999911;0.215999911;;nada_a_fazer;585.9529972;NULL;NULL;NULL;NULL;NULL;NULL
12494;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/9F5C02A187MA.jpg;ANTISPOOF;;;;;680.4106236;NULL;NULL;NULL;NULL;NULL;NULL
12493;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/72VFEYV2V03Y.jpg;ANTISPOOF;;;;;707.8046799;NULL;NULL;NULL;NULL;NULL;NULL
12492;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/WF6GRU9B1J5I.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;644.2112923;NULL;NULL;NULL;NULL;NULL;NULL
12491;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/DSY31TBL9CJR.jpg;NÃ£o Localizado;0.33071437;0.33071437;;nada_a_fazer;721.5690613;NULL;NULL;NULL;NULL;NULL;NULL
12490;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/MM47A7PUOLU5.jpg;ANTISPOOF;;;;;642.5180435;NULL;NULL;NULL;NULL;NULL;NULL
12489;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/834HM6XLJDO8.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;644.9511051;NULL;NULL;NULL;NULL;NULL;NULL
12488;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/EARFTFXQTTOM.jpg;NÃ£o Localizado;0.539244697;0.539244697;;nada_a_fazer;643.9671516;NULL;NULL;NULL;NULL;NULL;NULL
12487;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/1TG4LS6SK47P.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;703.1753063;NULL;NULL;NULL;NULL;NULL;NULL
12486;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/8W69TD6U81PG.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;657.3877335;NULL;NULL;NULL;NULL;NULL;NULL
12485;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/4XFADL9VYLHZ.jpg;ANTISPOOF;;;;;693.8545704;NULL;NULL;NULL;NULL;NULL;NULL
12484;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/3V7E6ZULVYH3.jpg;ANTISPOOF;;;;;680.3236008;NULL;NULL;NULL;NULL;NULL;NULL
12483;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/8NDKIJ26HGSQ.jpg;NÃ£o Localizado;0.682535912;0.682535912;;nada_a_fazer;28.8857708;NULL;NULL;NULL;NULL;NULL;NULL
12482;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/1WMWS4WWLQ7S.jpg;NÃ£o Localizado;0.730274915;0.730274915;;nada_a_fazer;688.2462502;NULL;NULL;NULL;NULL;NULL;NULL
12481;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/NC0QOSSR1FVJ.jpg;NÃ£o Localizado;0.431251154;0.418579329;;nada_a_fazer;15.98020482;NULL;NULL;NULL;NULL;NULL;NULL
12480;2air_provisorio;ocr-rg;segunda-feira, 14 de outubro de 2019;sem_foto;sem_resultado;sem_dist_1;sem_dist_2;nao_achou;sem_acao;NULL;https://s3-sa-east-1.amazonaws.com/machineair-api/ocr-rg/1641CXYFGGP98V1JQYL18IKNG.jpg https://s3-sa-east-1.amazonaws.com/machineair-api/ocr-rg/XPENZRZVLPDVMV52YBCX38UZF.jpg;NULL;NULL;NULL;NULL;NULL
12479;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/5XT7YSCRLHWP.jpg;ANTISPOOF;;;;;695.8987713;NULL;NULL;NULL;NULL;NULL;NULL
12478;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/MVY0C6MA1IH1.jpg;ANTISPOOF;;;;;781.9817066;NULL;NULL;NULL;NULL;NULL;NULL
12477;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/81X60GRVCXLI.jpg;ANTISPOOF;;;;;720.687151;NULL;NULL;NULL;NULL;NULL;NULL
12476;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/YRONKUZZTEKQ.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;643.8436508;NULL;NULL;NULL;NULL;NULL;NULL
12475;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/SODLB6UC0Z06.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;626.4743805;NULL;NULL;NULL;NULL;NULL;NULL
12474;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/VGD4HFB20A5O.jpg;NÃ£o Localizado;0.321988611;0.321988611;;nada_a_fazer;663.0525589;NULL;NULL;NULL;NULL;NULL;NULL
12473;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/12JHL3N9FC5A.jpg;Foto InvÃ¡lida;;;;nada_a_fazer;1170.6357;NULL;NULL;NULL;NULL;NULL;NULL
12810;2air_provisorio;verifica-1-pra-1-2air;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica-1-pra-1-2air/GSIA1HMM96CL.jpg;Felipe Correia Brito;0.127287154;0.127287154;base_1;atualiza_foto;544.2328453;NULL;NULL;505.2244663;343.2691097;136.3894939;0.326564342
12809;2air_provisorio;verifica-1-pra-1-2air;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica-1-pra-1-2air/LKWP1YLFXB9N.jpg;Felipe Correia Brito;0.128303906;0.128303906;base_1;atualiza_foto;602.3626328;NULL;NULL;502.7017593;378.616333;185.82201;0.385304693
12472;2air_provisorio;verifica;segunda-feira, 14 de outubro de 2019;https://s3-sa-east-1.amazonaws.com/machineair-api/verifica/LLFO9YGQ8NCV.jpg;ANTISPOOF;;;;;713.5472298;NULL;NULL;NULL;NULL;NULL;NULL
